"","ATS.VI","TKA.VI","POST.VI","DOC.VI","AMAG.VI","UQA.VI","LNZ.VI","VER.VI","SEM.VI","WXF.VI","OMV.VI","SBO.VI","RBI.VI","AGR.VI","FLU.VI","WOL.VI","PYT.VI","CAI.VI","EBS.VI","VIG.VI","IIA.VI","STR.VI","ROS.VI","ZAG.VI"
"1040",16.379999,6.64,35.82,73.300003,32.799999,9.04,93.150002,42.639999,12.02,1.19,46.119999,72.099998,19.545,17.5,35.700001,11.1,8.7,30.120001,33.400002,21.799999,22.120001,31.450001,43.5,6.99
"1041",16.16,6.62,35.02,73.699997,32.799999,9.01,90.849998,41.5,12.04,1.19,46.619999,70.199997,19.190001,17.42,35.700001,11.1,8.6,29.959999,32.5,22.1,22.059999,30.700001,43.5,6.7
"1042",15.5,6.72,34.200001,72.099998,32.299999,8.89,87.150002,42.799999,12.18,1.185,46.709999,68.75,18.92,17.360001,35.599998,11.1,8.36,30.440001,31.459999,22.040001,22.16,30.700001,42.700001,6.5
"1043",15.4,6.56,34.32,71.800003,32.799999,8.805,88.849998,42.68,12.2,1.175,45.84,65.150002,18.684999,17.4,36.299999,11.5,8.46,30.540001,30.9,21.76,22.24,30.450001,42.099998,6.57
"1044",15.86,6.31,36.419998,73.099998,32.799999,8.74,89.800003,44,11.74,1.185,45.299999,72.550003,18.785,17.440001,36.450001,11.9,8.4,30.82,30.83,21.42,22.040001,29.549999,42.400002,6.565
"1045",15.72,6.26,37.5,72.5,32.700001,8.84,92.800003,41.919998,12.1,1.175,46.200001,72.599998,19.389999,17.68,36.150002,12.2,8.5,31.040001,32.049999,21.6,22.040001,29.049999,41.700001,6.55
"1046",15.7,6.32,36.599998,74.099998,32.200001,8.9,89.75,42.759998,12.14,1.18,47.040001,73,20.26,17.799999,36.400002,12,8.5,31.4,32.990002,21.82,22.139999,29.1,41.599998,6.48
"1047",15.66,6.35,36.139999,72.800003,32.400002,8.915,87.900002,43.48,12.4,1.175,46.919998,71.300003,20.370001,17.700001,37,11.9,8.46,30.98,33.119999,22.02,22,28.85,42.5,6.355
"1048",16.799999,6.38,36.799999,73,32,8.965,86.199997,42.259998,12.4,1.165,48.18,70.849998,20.530001,18.26,37.650002,11.5,8.59,31.5,33.459999,22.280001,22.16,29.700001,41.400002,6.125
"1049",16.74,6.69,37.599998,74.300003,32.5,9,86.400002,41.639999,12.62,1.165,48.330002,75.199997,20.790001,18.799999,37.599998,11.3,8.63,32,32.810001,22.5,22.200001,29.75,42,6.345
"1050",16.68,6.93,36.52,74.400002,32,8.985,87,41.740002,12.8,1.175,47.700001,74.150002,20.59,18.58,38.25,11,8.7,32.240002,33.029999,21.98,22.5,29.85,41.900002,6.23
"1051",16.48,6.87,37.18,74.099998,32.799999,9,88.849998,43.279999,12.82,1.185,47.889999,73.5,20.6,18.700001,37.349998,11,8.54,32.540001,32.950001,22.76,22.4,29.75,40.400002,6.14
"1052",15.62,6.9,36.84,73.699997,32.799999,8.915,88.75,43.360001,12.54,1.17,47.939999,70.75,20.07,18.719999,37.049999,11,8.64,32.740002,32.32,22.5,22.18,29.65,40.599998,6.1
"1053",15.4,6.66,36.860001,75.199997,32.900002,8.875,92.75,43.939999,12.4,1.15,48,72,20.16,18.02,38.200001,11,8.42,33.060001,32.240002,22.52,22.219999,29.1,39.799999,6.025
"1054",15.16,6.55,36.34,71.599998,32.5,8.9,92,43.040001,12.78,1.17,48.400002,71.400002,20.309999,18,38.299999,11,8.4,33.02,32.700001,22.860001,22.120001,29,39.5,6.07
"1055",15.3,6.58,37.200001,73.099998,32.599998,8.9,95,43.080002,12.7,1.17,47.849998,71.25,20.24,17.98,38.5,11,8.42,32.34,32.419998,22.719999,22,28.950001,39,6.07
"1056",15.3,6.48,37.700001,73.300003,32.5,8.88,95.5,42.779999,13,1.17,48.369999,74,20.01,17.879999,38.599998,11,8.47,32.200001,32.759998,22.9,22.139999,28.5,39.5,6
"1057",15.94,6.46,37.200001,75,32,8.865,97,43.02,13,1.16,49.029999,74.800003,20.639999,18.200001,37.799999,11.4,8.8,31.9,33.400002,23.1,22.32,29.549999,40.700001,6.11
"1058",16.219999,6.47,36.700001,75.699997,32,8.975,97.300003,42.68,13.06,1.165,49.049999,76.300003,20.959999,18.26,37.700001,11,8.99,31.950001,33.540001,23.4,22.299999,28.799999,40.200001,6.34
"1059",16.6,6.5,37.349998,76.400002,32.099998,9.11,97.949997,43.700001,13.38,1.175,49.279999,77,21.440001,18.299999,37.5,11.4,9.1,31.799999,34.259998,23.700001,21.969999,29.1,41.200001,6.32
"1060",16.620001,6.6,37.450001,75.5,32.099998,9.11,97.300003,44.080002,13.8,1.2,48.099998,77.599998,21.620001,18.700001,37.450001,11.4,9.5,31.75,33.939999,23.85,21.84,29.5,41,6.34
"1061",16.33,6.64,37.450001,75.599998,32.5,9.23,98.699997,45.900002,13.56,1.21,48.279999,79.699997,21.690001,18.879999,38,11.3,9.25,31.75,34.389999,24,21.969999,29.85,41.599998,6.49
"1062",15.9,6.66,37.400002,74.199997,32.099998,9.135,96,43.779999,13.72,1.21,47.77,81.599998,21.459999,18.299999,37.099998,11.4,9.64,31.25,33.970001,23.799999,21.66,29.549999,41.900002,6.36
"1063",16.1,6.65,37.349998,73.900002,32.299999,9.155,95.949997,43.740002,13.78,1.19,47.099998,84.400002,21.77,18.700001,37.150002,11.4,9.4,31.200001,34.389999,23.85,21.709999,28.799999,41.799999,6.46
"1064",16.16,6.64,37.450001,74.199997,32.299999,9.17,97.150002,45.16,13.54,1.195,48.23,84,21.719999,18.959999,37.599998,11,9.4,31.700001,34.18,24.15,21.860001,29,42.200001,6.33
"1065",16.030001,6.65,37.700001,73.599998,32.5,9.2,96.699997,45.18,13.64,1.22,47.889999,84.400002,22.040001,18.74,37.650002,11.2,9.26,31.799999,35.009998,24.25,22.815001,28.950001,42,6.44
"1066",16.43,6.78,38.299999,75.300003,33.200001,9.25,98.050003,44.52,13.8,1.215,48.259998,83.699997,22.709999,19,38.25,11,9.51,31.549999,36.169998,24.700001,22.92,28.799999,42,6.36
"1067",16.58,6.72,38.299999,76.900002,32.099998,9.29,101.199997,44.639999,13.8,1.25,48.779999,84.800003,22.99,18.92,38.400002,11,9.89,31.25,36.740002,24.75,22.934999,29.85,42.299999,6.49
"1068",16.799999,6.78,38,76.800003,32.299999,9.45,103,44,14,1.31,49.099998,83.5,23.66,18.9,38.400002,10.9,10.08,31.25,36.610001,25.1,23.004999,30,42.299999,6.54
"1069",16.74,6.83,38,74.199997,32,9.455,103,43.880001,14.1,1.3,49.43,85,23.969999,19.1,38.299999,10.9,10.3,31.450001,37.07,25.35,23.105,30.700001,42.299999,6.49
"1070",16.9,6.81,38.349998,76.5,32,9.51,104,43.939999,13.84,1.31,49.470001,85.099998,24.01,19,38.099998,11.3,10.32,31.4,37.049999,25.25,23.004999,30.700001,42.400002,6.54
"1071",17.540001,6.83,36.049999,76.300003,31.9,9.56,103.099998,44,14.06,1.28,51,89.699997,23.870001,18.799999,38.5,11.4,10.64,31.299999,36.43,25.299999,23.030001,30.85,42.5,6.58
"1072",17.76,6.62,35.900002,75.599998,32.299999,9.47,101.300003,43.939999,14,1.3,49.75,89.699997,23.860001,19.219999,38.950001,11.4,10.4,31.15,35.75,24.9,23.094999,31,42.5,6.6
"1073",17.450001,6.63,35.700001,76.400002,31.6,9.475,100.400002,43.48,14.3,1.28,49.200001,88.199997,23.67,19.18,38.450001,11.4,10.3,31.15,35.869999,24.700001,23.280001,30.6,43.900002,6.63
"1074",17.719999,6.68,34.700001,75.300003,31.4,9.5,100.099998,44.220001,13.8,1.39,47.75,83.400002,23.77,20,39.200001,11.4,10.3,31.25,35.700001,24.799999,22.85,29.9,44.299999,6.43
"1075",18.110001,6.69,34.650002,73.099998,31.700001,9.46,99.150002,43.459999,13.6,1.39,46.990002,82.099998,24,20,39.400002,11.1,10.08,32.299999,36.09,24.700001,23.02,29.450001,44.5,6.1
"1076",19.15,6.75,34.299999,73.599998,31.700001,9.425,99.550003,44.259998,13.32,1.385,46.139999,82.400002,24.200001,20,39.25,11.1,9.86,32.450001,35.25,24.65,22.825001,29,44.400002,6.36
"1077",18.34,6.71,34.549999,74.099998,31.299999,9.315,98.550003,43.959999,12.94,1.42,45.349998,80.900002,23.65,19.32,38.950001,11,9.75,32.599998,34.450001,24.5,22.799999,29.200001,43.5,6.12
"1078",18.879999,6.75,34.049999,72,31.299999,9.21,98.75,43.880001,12.94,1.39,44.27,79.599998,23.299999,19.9,38.299999,11,9.74,32.950001,33.91,24.5,23.030001,28.6,42.599998,6.14
"1079",18.77,6.7,33.5,73.900002,31.5,9.46,99.300003,44.34,13.16,1.365,44,79,23.370001,19.879999,38,11.3,9.89,32.700001,34.07,24.25,22.895,28.85,43,6.18
"1080",17.4,6.7,32.400002,70.099998,31.5,9.19,96.050003,43.459999,12.8,1.36,43.349998,74.900002,22.75,19,38.200001,11.3,9.7,32.5,33.119999,23.85,22.665001,27.799999,43,6.03
"1081",17.48,6.73,32.400002,70.5,31.5,9.22,95.75,44.099998,13.22,1.37,44.049999,74.699997,23.15,19.48,37.599998,11.3,9.73,33.5,33.650002,23.85,23.030001,28,43,6.1
"1082",16.709999,6.68,32.099998,70,31,9.13,93.900002,44.220001,13.1,1.37,43.82,73.599998,22.549999,19.74,37.75,11.3,9.56,32.700001,33.380001,23.549999,22.99,27.700001,42.700001,6.08
"1083",16.73,6.68,31.950001,70.199997,31,9.12,94.349998,45.759998,13.22,1.36,44.32,75.5,22.629999,19.5,37.799999,11.3,9.8,32.75,34,23.85,23.17,27.700001,42.799999,5.99
"1084",16.610001,6.64,32.049999,70,31,9.13,94.849998,46.619999,13.06,1.38,43.889999,75,21.799999,19.34,37.950001,11.3,9.6,33.549999,33.919998,24,23.41,27.75,42,6.13
"1085",16.540001,6.76,32.099998,71.699997,31,9.155,96.349998,46.439999,13.1,1.385,45.209999,75.199997,22.059999,19.34,37.799999,11.2,9.65,33.299999,34.029999,24.15,22.98,28,42,6.1
"1086",16.5,6.87,31.85,70.099998,31,9.125,96.099998,47.240002,12.68,1.36,45,75,21.639999,20.200001,38.299999,11.3,9.59,33.5,33.849998,24.200001,22.865,28.25,41.5,6.15
"1087",16.1,6.91,31.299999,71.800003,31.299999,8.84,95,46.5,12.56,1.325,45.099998,73.699997,21.51,20,37.549999,11,9.4,33.5,32.639999,23.799999,22.85,28.4,42,6.13
"1088",16.4,6.86,31.049999,73.5,31.5,8.755,94.699997,46.959999,12.5,1.37,44.119999,75.300003,22.27,19.76,38.349998,11,9.36,34.150002,32.48,23.85,22.950001,28.25,42.099998,6
"1089",16.219999,6.79,30.6,74.400002,31.9,8.495,94.349998,46.939999,12.44,1.345,43.77,75.199997,21.82,19.540001,38.450001,11,9.27,33.75,32.529999,23.200001,22.98,28.299999,41.400002,6.08
"1090",15.85,6.7,30.450001,72.699997,32.400002,8.36,94,45.799999,12.5,1.38,42.82,71.800003,21.15,19.059999,38.349998,11,9.09,34.099998,32.299999,22.35,22.965,28.049999,40.5,5.91
"1091",16.030001,6.75,30.5,72,32.200001,8.345,96,46.48,12.38,1.37,42.720001,72.699997,21.280001,19,38.599998,11,9.1,34.150002,32.560001,22.799999,22.299999,27.85,41,6.05
"1092",16.16,6.84,30.799999,77,31.5,8.35,96.099998,46.66,12.34,1.385,42.970001,75.199997,21.16,19.32,38.400002,11,9.2,33.950001,32.049999,22,22.504999,28.25,40.599998,5.88
"1093",16.09,6.84,30.65,75.199997,31.4,8.36,96.5,45.599998,12.9,1.35,43.610001,72.900002,21.15,19.68,37.950001,11.3,9.25,34,31.99,21.799999,22.23,28.799999,41.299999,6.05
"1094",15.61,6.79,30.1,73.900002,31,7.975,95.349998,45.360001,12.6,1.375,42.759998,73.5,20.73,19.24,38,11.3,9,33.950001,31.52,21.65,22.205,29.15,40,5.75
"1095",15.75,6.85,30.200001,74.400002,31,7.94,96.699997,45.200001,12.76,1.375,42.560001,72,21,19.559999,37.75,10.9,9.04,33.5,31.969999,21.85,22.74,29.450001,40.400002,5.75
"1096",15.35,6.81,30,75.699997,31.200001,7.985,97.449997,44.799999,12.6,1.375,42.09,70.699997,20.82,19.059999,37.150002,10.3,9.03,33.25,31.75,21.9,22.77,29.5,39.299999,5.95
"1097",15.45,6.85,29.85,73.900002,31.299999,7.905,95.699997,45.580002,12.42,1.36,41.93,69.099998,20.65,18.76,37.299999,10.2,8.98,33.349998,32.240002,21.700001,22.5,29.700001,39.200001,6.05
"1098",15.68,6.94,30.15,75,30.5,8.06,95.900002,45.099998,12.58,1.355,42.700001,70.5,20.809999,18.959999,37.049999,10.1,8.9,32.950001,32.419998,22.6,22.51,30.1,39.5,5.95
"1099",15.83,6.72,30.049999,76.699997,29.9,8.045,96.75,45.220001,12.8,1.395,41.959999,68.599998,20.91,18.9,38.450001,10.3,8.89,33.650002,32.57,22.6,22.805,30.299999,39.900002,6
"1100",15.6,6.83,30.049999,78.099998,31.6,8.08,98.25,45.720001,12.7,1.36,41.650002,69,20.51,18.860001,38.950001,10.3,8.92,33.200001,31.940001,22.5,23.17,29.700001,40.099998,5.8
"1101",15.93,6.8,30.299999,79.699997,31.6,8.06,97.5,46.18,12.92,1.34,42.380001,70.199997,20.52,18.92,39.5,11.4,8.94,33.150002,32.060001,23,23.35,29.6,41,5.93
"1102",15.93,6.8,30.299999,79.699997,31.6,8.06,97.5,46.18,12.92,1.34,42.380001,70.199997,20.52,18.92,39.5,11.4,8.94,33.150002,32.060001,23,23.35,29.6,41,5.93
"1103",15.97,6.83,30,80.800003,31,8.15,98.75,46.439999,13.36,1.37,42.84,73,21.24,18.92,39.099998,11,8.96,32.849998,32.57,23.200001,23.26,29.85,41.299999,5.92
"1104",15.92,6.87,30.049999,79.900002,31,8.15,98.699997,46.32,13.3,1.355,41.68,69.5,21.219999,19,38,11,8.89,32.75,32.34,23.1,23.360001,29.5,40.5,5.93
"1105",15.91,6.99,30.35,80.800003,31,8.27,99,45.540001,13.2,1.35,41.98,70.699997,21.440001,19.08,38,11,8.8,32.849998,32.029999,23.200001,23.620001,29.799999,40.400002,5.93
"1106",15.47,6.99,30.4,80.900002,31,8.205,97.5,45.860001,13.02,1.325,42.09,69.699997,21.450001,19.139999,38.299999,11.1,8.8,32.650002,32.07,22.9,23.559999,29.799999,40.400002,5.87
"1107",15.26,7.02,30.35,84.699997,31,8.265,96.099998,47.279999,12.84,1.33,42.459999,69.900002,21.290001,18.9,38.049999,11.1,8.75,33,32.360001,22.950001,23.23,29.700001,40.299999,5.92
"1108",15.22,6.93,30.4,83.099998,31,8.36,94.349998,46.52,12.68,1.34,41.970001,69.699997,20.48,18.92,37.799999,11.1,8.85,32.900002,32.790001,22.950001,22.959999,29.65,40.900002,5.9
"1109",15.26,6.9,30.450001,83.5,30.5,8.28,92.099998,46.84,12.76,1.33,42.650002,70.5,20.5,18.76,38.200001,11.1,8.78,32.599998,32.290001,23.1,22.879999,29.549999,41.200001,6.17
"1110",15.1,6.85,30.049999,83,30.4,8.19,94.400002,47.400002,12.92,1.325,42.009998,74.099998,20.280001,19.120001,37.700001,11.1,8.67,32.349998,32.389999,23.15,22.870001,29.299999,40.5,6
"1111",15.17,6.89,30.1,83,30.4,8.21,95.25,47.259998,13,1.32,42.080002,73.400002,20.07,18.9,38.299999,10.9,8.85,32.5,32.5,23.15,22.879999,29.5,40.5,5.99
"1112",14.85,6.71,29.700001,82.400002,30.5,8.22,94.150002,48,13,1.36,42.200001,72.800003,19.77,18.84,38.5,10.9,8.85,32.75,31.299999,22.450001,22.99,29.799999,40.599998,5.9
"1113",14.57,6.68,29.799999,81.400002,30.200001,8.21,94.900002,47.34,13.1,1.33,43.09,74.5,20.48,18.74,38,10.9,8.88,32.299999,31.799999,22.4,22.92,29.6,41,6.06
"1114",14.9,6.62,29.75,82.800003,30.5,8.195,97.449997,46.599998,13,1.34,42.5,75.900002,20.34,19,38.900002,10.9,8.95,31.799999,32.23,22.549999,22.495001,29.799999,41.799999,6.45
"1115",15.92,6.64,29.549999,84.800003,30.6,8.195,98,46,13.02,1.34,42.849998,74.599998,20.629999,19.1,39.450001,11.2,8.76,32.299999,32.639999,22.549999,22.92,30.5,42.5,6.89
"1116",16,6.66,30.200001,85.900002,31,8.2,98.5,45.299999,13.38,1.355,44.279999,76,21.07,18.719999,38.900002,10.9,8.76,32.75,32.709999,22.85,22.965,30.9,41.799999,7.01
"1117",15.92,6.65,31.1,85.800003,30.9,8.23,98.300003,46.799999,13.8,1.34,43.459999,75,20.6,18.74,38.900002,10.8,8.91,32.75,32.299999,22.9,23.139999,30.950001,42.200001,7.02
"1118",15.76,6.66,30.65,87.099998,30.4,8.3,98.699997,47.299999,13.9,1.35,43.23,73.599998,20.83,18.959999,38.900002,10.8,8.98,33.349998,33.110001,23.15,23.67,32.299999,43,7.11
"1119",15.5,6.7,30.75,85.699997,30.1,8.335,99.599998,46.5,14,1.35,43.759998,73.400002,21.1,19.200001,38.799999,10.8,9,33.400002,33.689999,23.6,23.950001,31.799999,43.5,7.28
"1120",15.3,6.67,30.85,86.5,30.5,8.265,99.5,45.619999,14,1.37,43.91,72.199997,21.33,19.5,38.950001,10.8,8.99,32.700001,33.98,23.200001,23.889999,30.75,42.5,7.5
"1121",14.98,6.6,30.5,86.800003,32,8.175,99.900002,46.439999,13.8,1.35,44.240002,73.5,21.15,19.280001,38.950001,11,8.79,32.900002,33.740002,23.15,24.115,30.700001,42.700001,7.59
"1122",14.74,6.68,30.4,84.900002,31.5,8.21,98.5,46.560001,13.7,1.35,43.310001,70.5,20.83,19.24,39.299999,10.8,8.65,33.150002,33.389999,23.5,24.1,30.6,40.099998,7.6
"1123",14.66,6.65,30.450001,85.099998,32,8.16,97.800003,47.040001,13.72,1.33,43.549999,71.099998,21.32,18.379999,39.450001,10.8,8.6,32.799999,33.599998,23.450001,24.059999,30.35,40.799999,7.75
"1124",14.74,6.69,30.4,85.800003,31.700001,8.21,95.800003,48.02,13.42,1.3,44.099998,71.599998,21.450001,18.200001,39.049999,10.8,8.68,32.75,33.610001,23.5,24.264999,30.1,40.799999,7.71
"1125",14.41,6.7,30.700001,86.599998,32,8.175,91.099998,47.84,13.62,1.35,44.470001,74.599998,21.6,18,39.450001,10.8,8.62,32.450001,33.560001,23.450001,24.299999,30.299999,40.900002,7.65
"1126",14.4,6.67,30.85,84.300003,32,8.21,89.599998,48.439999,13.68,1.32,44.060001,73,21.860001,17.219999,39.450001,10.8,8.69,32.299999,33.459999,23.799999,24.24,30.65,41.799999,7.67
"1127",14.25,6.65,30.6,84.400002,31.700001,8.275,89.900002,48.259998,13.28,1.37,43.790001,74,21.959999,17.4,38.950001,10.8,8.69,31.950001,33.970001,23.700001,24.174999,29.9,42.599998,7.57
"1128",14,6.71,30.450001,83.599998,31.9,8.265,89.650002,48.540001,12.8,1.35,43.16,72.099998,21.780001,17.299999,39.099998,10.7,8.69,32.150002,33.369999,23.75,24.254999,29.950001,43,7.3
"1129",14.06,6.64,30.15,83,31.5,8.205,85.550003,48.720001,12.26,1.32,42.669998,67.5,21.530001,17.360001,39.5,10.9,8.64,31.950001,33.450001,23.75,24.275,29.450001,44,7.2
"1130",14.07,6.55,30.25,83.099998,31.299999,8.225,87.650002,49.18,12.6,1.35,42.700001,68.199997,21.41,17.32,39.650002,10.9,8.59,32.099998,33.040001,23.85,24.200001,29.799999,41.799999,7.25
"1131",14.58,6.62,30.25,85.900002,31.299999,8.195,88.699997,49.880001,12.38,1.32,43.150002,72.300003,21.58,17.540001,39.549999,10.9,8.69,32.200001,33.209999,23.950001,24.120001,30.200001,41,7.23
"1132",14.89,6.56,30.6,84.5,31.700001,8.24,90.099998,50.200001,13,1.36,43.779999,73.900002,22.110001,17.68,39.75,11.2,8.76,32.099998,33.880001,23.65,24.285,30.15,41.599998,7.49
"1133",15.17,6.6,30.85,85,31.4,8.265,91,51,12.7,1.36,44.169998,74.699997,22.23,17.26,39.5,11.2,9,32.099998,34.209999,23.450001,24.325001,30.549999,41.299999,7.64
"1134",15.04,6.63,30.65,83.800003,31.4,8.255,90.900002,50.549999,13.1,1.36,44.299999,73.099998,22.09,17.299999,39.849998,11.1,8.92,32.150002,34.200001,23.549999,24.295,30.299999,42.200001,7.65
"1135",15.17,6.72,30.6,84.800003,30.700001,8.23,92,50.799999,12.98,1.355,44.16,73,21.790001,17.4,39.900002,11,8.76,31.65,34.139999,23.35,24.200001,30,43.599998,7.6
"1136",15.2,6.84,30.6,84.5,30.5,8.175,91.699997,50.400002,12.84,1.355,43.540001,71.5,21.75,17.48,39.849998,11.4,8.8,32.049999,33.669998,23.35,24.254999,29.799999,42.700001,7.69
"1137",14.8,6.72,30.4,82.300003,30.4,8.09,91.349998,50.150002,12.66,1.36,43.400002,70.800003,21.15,17.299999,39.849998,10.9,8.88,31.75,33.200001,23.200001,24.16,29.4,43,7.62
"1138",14.66,6.7,30.200001,80,29.1,8.1,92.150002,50.599998,12.64,1.335,45.310001,72.199997,21.219999,17.360001,40,11,8.8,31.799999,32.439999,23.200001,24.18,29.1,42.599998,7.52
"1139",14.35,6.77,30.15,79.699997,29.799999,8.07,91.650002,51.849998,12.6,1.335,45.040001,70.5,21.09,17.18,39.849998,10.7,8.65,31.799999,31.709999,23.15,24.325001,29.5,42.5,7.6
"1140",14.6,6.82,29.35,79.099998,29.6,8.025,88.949997,53,12.6,1.36,44.889999,66.300003,20.66,17.74,39.849998,10.4,8.6,32,31.34,23,24.23,29.450001,42,7.2
"1141",13.3,6.74,29.25,79,29.5,8.03,87.650002,52.299999,12.18,1.31,44.110001,64.300003,20.299999,17.200001,39.799999,10.5,8.43,32,30.6,22.5,24.139999,27.9,41,7.4
"1142",13.96,6.74,29.5,79.400002,29.9,7.91,87.849998,52.400002,12.3,1.31,43.91,64.5,20.030001,17.139999,39.849998,10.5,8.34,31.799999,30.73,22.1,24,28.1,41.5,7.4
"1143",13.91,6.78,29.25,79,29.4,8.05,87.25,51.799999,12.54,1.335,43.299999,63.799999,20.129999,17.040001,40.200001,10.5,8.55,32.049999,30.860001,21.799999,24.1,28.450001,41.299999,7.2
"1144",14.2,6.77,29.25,81,29.4,8.14,90,52.900002,12.48,1.335,44.23,63.799999,20.049999,17.18,40.400002,10.5,8.75,32.049999,30.73,22.1,24.094999,28.5,40.799999,7.34
"1145",14,6.76,31.5,81.099998,29.299999,8.185,90,53.549999,12.5,1.35,44.41,59.599998,20.389999,17.48,40.049999,10.5,8.6,32.150002,30.4,22,24.1,28.65,41.700001,7.11
"1146",13.74,6.73,30.950001,79.199997,29.4,8.205,89.75,53.5,12.52,1.33,44.09,58.599998,20.129999,16.799999,40.049999,10.8,8.58,32.200001,30.5,22.15,24.285,29.5,41.299999,6.8
"1147",14.12,6.65,30.450001,78.699997,29.9,8.18,91.400002,53.049999,12.6,1.305,45.02,59,20.290001,16.92,40.5,10.5,8.4,32.349998,30.440001,22.5,24.34,29.1,40.299999,6.73
"1148",13.81,6.51,30.5,78,29.9,8.1,90,52.75,13,1.35,44.040001,56.599998,19.49,16.6,40,10.8,8.39,31.700001,30.110001,22.299999,24.120001,29.25,40,6.7
"1149",13.65,6.59,31.299999,80.699997,30,8.095,86.550003,53.799999,13,1.36,43.73,54.599998,19.655001,16.299999,39.950001,10.3,8.2,31.700001,30.4,22.700001,24.004999,28.9,39.200001,6.75
"1150",13.89,6.65,31.950001,81,30,8.21,89.349998,54.099998,13.1,1.365,45.189999,57.799999,20.120001,16.68,39.849998,10.3,8.36,31.85,30.5,23.15,24.200001,29.5,39.200001,6.91
"1151",13.8,6.58,31.25,81.099998,30,8.215,87.150002,54,12.96,1.345,45.43,57.400002,20.129999,16.48,40,10.3,8.25,31.35,30.27,23.299999,24.075001,29.299999,39,6.96
"1152",13.83,6.64,31.75,81,30,8.225,87.5,55,13,1.33,47.080002,58,20.610001,16.200001,39.75,10.3,8.3,31.549999,30.959999,23.65,24.275,29.4,39.599998,6.94
"1153",14.01,6.63,31.25,82.599998,29.700001,8.255,87.300003,54.25,13.02,1.33,46.759998,57.599998,20.790001,16.34,39.599998,10.3,8.37,31.299999,30.52,23.35,24.25,29.5,39.5,6.85
"1154",13.83,6.64,31.35,82.800003,29.9,8.245,86.300003,54,13,1.36,45.860001,55.099998,20.43,16.200001,38.450001,10.3,8.3,31.5,29.950001,23.25,23.92,29.75,39.799999,6.62
"1155",13.84,6.73,31.5,84.199997,29.9,8.245,86.900002,54.150002,12.84,1.33,45.34,56.400002,20.549999,16.219999,38.049999,10.2,8.3,31.25,30.049999,23.25,24.01,28.75,39.400002,6.71
"1156",13.96,6.86,32,82.599998,30,8.22,86.199997,54.5,13.08,1.415,45.400002,56,20.440001,15.9,36.650002,10.2,8.32,31.25,30.030001,22.950001,24.184999,29.25,39.299999,6.6
"1157",13.94,6.98,31.85,85,30,7.88,84.900002,54.25,12.86,1.405,46.049999,57.099998,19.885,16.219999,36.950001,10.1,8.36,31.15,29.07,22.4,23.985001,28.9,40,6.47
"1158",14.16,6.98,32.450001,86.099998,30,7.975,86.300003,54.25,12.74,1.425,46.169998,57.299999,19.875,16.299999,37.099998,10.1,8.31,31.200001,29.32,22.25,24.635,28.950001,39.5,6.3
"1159",14.52,6.97,32.400002,90,29.6,8.05,85.75,54.150002,12.54,1.405,46.41,57.700001,19.885,16,37.25,10.1,8.22,32.200001,29.27,22.4,25.445,29.700001,39.599998,6.46
"1160",14.04,6.9,32.349998,86.599998,30,8.135,82.300003,54.799999,12.74,1.39,46.759998,56.700001,19.684999,16.200001,38.099998,10,8.23,31.950001,29.18,22.25,25.6,29.700001,39.5,6.5
"1161",14.08,6.83,32.150002,88,30,8.075,82.400002,54.549999,12.64,1.405,45.82,55.299999,19.535,16.18,38.299999,9.75,8.29,31.9,28.85,22.049999,25.645,29.299999,39.5,6.94
"1162",14.2,6.78,32.200001,88,30,8.15,85.199997,55.25,12.84,1.38,46.25,57,19.715,16.360001,38.200001,9.8,8.2,31.75,29.030001,22.4,25.700001,29.4,39.799999,6.98
"1163",14.47,6.71,32.200001,86.199997,30,8.235,87.150002,54.150002,12.84,1.39,46.82,58.099998,20.040001,16.48,38.450001,9.9,8.17,31.700001,29.620001,22.25,25.26,29.4,40.099998,6.9
"1164",14.75,6.69,32.25,86.199997,30.4,8.27,87.050003,53.099998,12.96,1.38,46.509998,58.299999,20.280001,16.5,38.349998,9.9,8.3,31.5,29.82,22.6,25.245001,29.049999,40.099998,6.76
